model_id,model_make_id,model_name,model_trim,model_year,model_body,model_engine_position,model_engine_cc,model_engine_cyl,model_engine_type,model_engine_fuel,model_transmission_type,model_drive
4693,bmw,X3,3.0D Exclusive Automatic,2007,SUV,Front,2993,6,in-line,Diesel,Automatic,4WD
4681,bmw,X3,3.0D Sport Automatic,2007,SUV,Front,2992,6,in-line,Diesel,Automatic,4WD
5587,bmw,X3,3.0i Sport Automatic,2007,SUV,Front,2979,6,in-line,Gasoline,Automatic,4WD
4828,bmw,X3,3.0i Steptronic,2007,SUV,Front,2979,6,in-line,Gasoline,Automatic,4WD
4454,bmw,X3,3.0sd,2007,SUV,Front,2993,6,in-line,Diesel,Automatic,4WD
4456,bmw,X3,3.0si Automatic,2007,SUV,Front,2996,6,in-line,Gasoline,Automatic,4WD
5424,bmw,X3,3.0si Exclusive Automatic,2007,SUV,Front,2979,6,in-line,Gasoline,Automatic,4WD
4937,bmw,X3,3.0si Sports Activity Vehicle,2007,SUV,Front,2979,6,in-line,Gasoline - Premium,Manual,4WD
5669,bmw,X5,3.0 Sport Automatic,2007,SUV,Front,2979,6,in-line,Gasoline,Automatic,4WD
5053,bmw,X5,3.0 Sport Automatic,2007,SUV,Front,0,6,in-line,Gasoline,Automatic,4WD
4151,bmw,X5,3.0D,2007,SUV,Front,2993,6,in-line,Diesel,Manual,4WD
4823,bmw,X5,3.0D Activity,2007,SUV,Front,2993,6,in-line,Diesel,Manual,4WD
4578,bmw,X5,3.0D Activity Automatic,2007,SUV,Front,2993,6,in-line,Diesel,Automatic,4WD
57273,bmw,X5,3.0D Automatic,2007,SUV,Front,2993,6,in-line,Diesel,Automatic,4WD
5024,bmw,X5,3.0D Sport,2007,SUV,Front,2993,6,in-line,Diesel,Manual,4WD
4646,bmw,X5,3.0D Sport Automatic,2007,SUV,Front,2993,6,in-line,Gasoline,Automatic,4WD
4611,bmw,X5,3.0D Steptronic,2007,SUV,Front,2993,6,in-line,Diesel,Automatic,4WD
5724,bmw,X5,3.0i,2007,SUV,Front,2979,6,in-line,Gasoline - Premium,Automatic,4WD
4345,bmw,X5,3.0i Activity Automatic,2007,SUV,Front,2979,6,in-line,Gasoline,Automatic,4WD
4437,bmw,X5,3.0i Actvity,2007,SUV,Front,2979,6,in-line,Gasoline,Manual,4WD
5717,bmw,X5,3.0i Sport,2007,SUV,Front,2979,6,in-line,Gasoline,Manual,4WD
4873,bmw,X5,3.0si Sports Activity Vehicle,2007,SUV,Front,2996,6,in-line,Gasoline - Premium,Automatic,4WD
5041,bmw,X5,4.4i,2007,SUV,Front,4397,8,V,Gasoline - Premium,Automatic,4WD
4366,bmw,X5,4.4i Activity Automatic,2007,SUV,Front,4398,8,V,Gasoline,Automatic,4WD
5301,bmw,X5,4.4i Sport Automatic,2007,SUV,Front,4398,8,V,Gasoline,Automatic,4WD
4314,bmw,X5,4.4i Steptronic,2007,SUV,Front,4398,8,V,Gasoline,Automatic,4WD
5074,bmw,X5,4.8i,2007,SUV,Front,4799,8,V,Gasoline - Premium,Automatic,4WD
5470,bmw,X5,4.8i Sports Activity Vehicle,2007,SUV,Front,4799,8,V,Gasoline - Premium,Automatic,4WD
4866,bmw,X5,4.8si,2007,SUV,Front,4798,8,V,Gasoline - Premium,Automatic,4WD
5031,bmw,X5,4.8si Steptronic,2007,SUV,Front,4798,8,V,Gasoline,Automatic,4WD
4746,bmw,Z4,2.0i Exclusive Roadster,2007,Convertible,Front,1993,4,in-line,Gasoline,Manual,Rear
5404,bmw,Z4,2.2i Roadster,2007,Convertible,Front,2171,6,in-line,Gasoline - Premium,Manual,Rear
57398,bmw,Z4,2.2i Roadster Automatic,2007,Convertible,Front,2171,6,in-line,Gasoline - Premium,Automatic,Rear
5389,bmw,Z4,2.5i,2007,Convertible,Front,2494,6,in-line,Gasoline,Manual,Rear
4464,bmw,Z4,2.5i Roadster,2007,Convertible,Front,2492,6,in-line,Gasoline - Premium,Manual,Rear
57399,bmw,Z4,2.5i Roadster Automatic,2007,Convertible,Front,2492,6,in-line,Gasoline - Premium,Automatic,Rear
5444,bmw,Z4,2.5i Steptronic,2007,Convertible,Front,2494,6,in-line,Gasoline,Automatic,Rear
4182,bmw,Z4,2.5Si Roadster E85,2007,Convertible,Front,2497,6,in-line,Gasoline,Manual,Rear
5088,bmw,Z4,3.0i,2007,Convertible,Front,2979,6,in-line,Gasoline,Manual,Rear
4391,bmw,Z4,3.0i Roadster,2007,Convertible,Front,2996,6,in-line,Gasoline - Premium,Manual,Rear
4960,bmw,Z4,3.0i Steptronic,2007,Convertible,Front,2996,6,in-line,Gasoline,Automatic,Rear
5429,bmw,Z4,3.0si Coupe,2007,Coupe,Front,2996,6,in-line,Gasoline - Premium,Manual,Rear
57400,bmw,Z4,3.0si Coupe Automatic,2007,Coupe,Front,2996,6,in-line,Gasoline - Premium,Automatic,Rear
4381,bmw,Z4,M,2007,Convertible,Front,3199,6,in-line,Gasoline,Manual,Rear
4711,bmw,Z4,M Exclusive Roadster,2007,Convertible,Front,3246,6,in-line,Gasoline,Manual,Rear
4740,bmw,Z4,M Roadster,2007,Convertible,Front,3246,6,in-line,Gasoline - Premium,Manual,Rear
5509,bmw,116,i,2008,,Front,1596,4,in-line,Gasoline,Manual,Rear
4565,bmw,116,i Exclusive,2008,,Front,1596,4,in-line,Gasoline,Manual,Rear
5274,bmw,116,i Sport,2008,,Front,1596,4,in-line,Gasoline,Manual,Rear
4848,bmw,118,d,2008,,Front,1995,4,in-line,Diesel,Manual,Rear
52915,bmw,118,d Automatic,2008,,Front,1995,4,in-line,Diesel,Automatic,Rear
4298,bmw,118,i,2008,,Front,1995,4,in-line,Gasoline - Premium,Manual,Rear
5402,bmw,118,i Automatic,2008,,Front,1995,4,in-line,Gasoline - Premium,Automatic,Rear
4240,bmw,118,i Exclusive,2008,,Front,1995,4,in-line,Gasoline - Premium,Manual,Rear
4546,bmw,118,i Exclusive Automatic,2008,,Front,1995,4,in-line,Gasoline - Premium,Automatic,Rear
4938,bmw,120,d Automatic,2008,,Front,1995,4,in-line,Diesel,Automatic,Rear
5516,bmw,120,d Sport,2008,,Front,1995,4,in-line,Diesel,Manual,Rear
5653,bmw,120,d Sport Automatic,2008,,Front,1995,4,in-line,Diesel,Automatic,Rear
4931,bmw,120,i,2008,,Front,1995,4,in-line,Gasoline - Premium,Manual,Rear
4601,bmw,120,i Automatic,2008,,Front,1995,4,in-line,Gasoline,Automatic,Rear
4995,bmw,120,i Exclusive,2008,,Front,1995,4,in-line,Gasoline,Manual,Rear
4632,bmw,120,i Exclusive Automatic,2008,,Front,1993,4,in-line,Gasoline,Automatic,Rear
5701,bmw,120,i Sport,2008,,Front,1995,4,in-line,Gasoline,Manual,Rear
5090,bmw,130,i,2008,Hatchback,Front,2996,6,in-line,Gasoline - Premium,Manual,Rear
4254,bmw,130,i Automatic,2008,Hatchback,Front,2996,6,in-line,Gasoline - Premium,Automatic,Rear
5613,bmw,130,i Sport,2008,Hatchback,Front,2994,6,in-line,Gasoline - Premium,Manual,Rear
4840,bmw,130,i Sport Automatic,2008,Hatchback,Front,2995,6,in-line,Gasoline - Premium,Automatic,Rear
4268,bmw,135,i,2008,Coupe,Front,2979,6,in-line,Gasoline - Premium,Automatic,Rear
5382,bmw,135,i Coupe,2008,Coupe,Front,2979,6,in-line,Gasoline - Premium,Manual,Rear
5005,bmw,316,i Touring,2008,Station Wagon,Front,1796,4,in-line,Gasoline - Premium,Manual,Rear
52992,bmw,316,i Touring Automatic,2008,Station Wagon,Front,1796,4,in-line,Gasoline - Premium,Automatic,Rear
4263,bmw,316,ti Compact,2008,Hatchback,Front,1796,4,in-line,Gasoline - Premium,Manual,Rear
52993,bmw,316,ti Compact Automatic,2008,Hatchback,Front,1796,4,in-line,Gasoline - Premium,Automatic,Rear
5269,bmw,318,Ci,2008,Coupe,Front,1995,4,in-line,Gasoline - Premium,Manual,Rear
5251,bmw,318,Ci Cabriolet,2008,Convertible,Front,1993,4,in-line,Gasoline - Premium,Manual,Rear
53006,bmw,318,Ci Cabriolet Automatic,2008,Convertible,Front,1993,4,in-line,Gasoline - Premium,Automatic,Rear
4320,bmw,318,d,2008,Sedan,Front,1995,4,in-line,Diesel,Manual,Rear
4964,bmw,318,d Touring,2008,Station Wagon,Front,1995,4,in-line,Diesel,Manual,Rear
4639,bmw,318,i,2008,Sedan,Front,1995,4,in-line,Gasoline - Premium,Manual,Rear
4129,bmw,318,i Automatic,2008,Sedan,Front,1995,4,in-line,Gasoline - Premium,Automatic,Rear
5760,bmw,318,i Touring,2008,Station Wagon,Front,1993,4,in-line,Gasoline - Premium,Manual,Rear
5266,bmw,318,i Touring Automatic,2008,Station Wagon,Front,1995,4,in-line,Gasoline - Premium,Automatic,Rear
4220,bmw,318,TD Compact,2008,Hatchback,Front,1995,4,in-line,Diesel,Manual,Rear
5273,bmw,318,ti Compact,2008,Coupe,Front,1994,4,in-line,Gasoline - Premium,Manual,Rear
5310,bmw,318,ti Compact Automatic,2008,Coupe,Front,1995,4,in-line,Gasoline - Premium,Automatic,Rear
5130,bmw,320,Cd,2008,Coupe,Front,1995,4,in-line,Diesel,Manual,Rear
53032,bmw,320,Cd Automatic,2008,Coupe,Front,1995,4,in-line,Diesel,Automatic,Rear
4404,bmw,320,Cd Cabriolet,2008,Convertible,Front,1995,4,in-line,Diesel,Manual,Rear
53033,bmw,320,Cd Cabriolet Automatic,2008,Convertible,Front,1995,4,in-line,Diesel,Automatic,Rear
4675,bmw,320,Ci,2008,Coupe,Front,2171,6,in-line,Gasoline - Premium,Manual,Rear
53034,bmw,320,Ci Automatic,2008,Coupe,Front,2171,6,in-line,Gasoline - Premium,Automatic,Rear
4139,bmw,320,Ci Cabriolet,2008,Convertible,Front,2171,6,in-line,Gasoline - Premium,Manual,Rear
53035,bmw,320,Ci Cabriolet Automatic,2008,Convertible,Front,2171,6,in-line,Gasoline - Premium,Automatic,Rear
4592,bmw,320,d Automatic,2008,Sedan,Front,1994,4,in-line,Diesel,Automatic,Rear
4704,bmw,320,d E90,2008,Sedan,Front,1995,4,in-line,Diesel,Manual,Rear
4188,bmw,320,d Exclusive,2008,Sedan,Front,1995,4,in-line,Diesel,Automatic,Rear
4433,bmw,320,d Sport,2008,Sedan,Front,1995,4,in-line,Diesel,Manual,Rear
4286,bmw,320,d Touring,2008,Sedan,Front,1993,4,in-line,Diesel,Manual,Rear
5695,bmw,320,d Touring Automatic,2008,Station Wagon,Front,1995,4,in-line,Diesel,Automatic,Rear
5484,bmw,320,d Touring Exclusive,2008,Station Wagon,Front,1995,4,in-line,Diesel,Manual,Rear
4827,bmw,320,d Touring Exclusive Automatic,2008,Station Wagon,Front,1995,4,in-line,Diesel,Automatic,Rear
5257,bmw,320,d Touring Sport,2008,Station Wagon,Front,1995,4,in-line,Diesel,Manual,Rear
4410,bmw,320,d Touring Sport Automatic,2008,Station Wagon,Front,1995,4,in-line,Diesel,Automatic,Rear
4516,bmw,320,i,2008,Sedan,Front,1993,4,in-line,Gasoline - Premium,Manual,Rear
4519,bmw,320,i Automatic,2008,Sedan,Front,2171,4,in-line,Gasoline - Premium,Automatic,Rear
5068,bmw,320,i Exclusive Automatic,2008,Sedan,Front,1995,4,in-line,Gasoline - Premium,Automatic,Rear
4558,bmw,320,i Sport,2008,Sedan,Front,1995,4,in-line,Gasoline - Premium,Manual,Rear
5556,bmw,320,i Sport Automatic,2008,Sedan,Front,1995,4,in-line,Gasoline - Premium,Automatic,Rear
4911,bmw,320,i Touring,2008,Station Wagon,Front,1994,4,in-line,Gasoline - Premium,Manual,Rear
53038,bmw,320,i Touring Automatic,2008,Station Wagon,Front,1994,4,in-line,Gasoline - Premium,Automatic,Rear
4394,bmw,320,td Compact,2008,Hatchback,Front,1995,4,in-line,Diesel,Automatic,Rear
4359,bmw,323,i,2008,Sedan,Front,2494,6,in-line,Gasoline,Manual,Rear
4903,bmw,325,Ci,2008,Coupe,Front,2493,6,in-line,Gasoline - Premium,Manual,Rear
53069,bmw,325,Ci Automatic,2008,Coupe,Front,2493,6,in-line,Gasoline - Premium,Automatic,Rear
4296,bmw,325,Ci Cabriolet,2008,Convertible,Front,2493,6,in-line,Gasoline - Premium,Manual,Rear
53070,bmw,325,Ci Cabriolet Automatic,2008,Convertible,Front,2493,6,in-line,Gasoline - Premium,Automatic,Rear
5185,bmw,325,i,2008,Sedan,Front,2496,6,in-line,Gasoline - Premium,Manual,Rear
4513,bmw,325,i Automatic,2008,Sedan,Front,2494,6,in-line,Gasoline,Automatic,Rear
4184,bmw,325,i Ci Coupe,2008,Coupe,Front,2494,6,in-line,Gasoline,Manual,Rear
5600,bmw,325,i Ci Coupe Automatic,2008,Coupe,Front,2494,6,in-line,Gasoline,Automatic,Rear
4199,bmw,325,i Coupe,2008,Coupe,Front,2497,6,in-line,Gasoline - Premium,Manual,Rear
4333,bmw,325,i Coupe Automatic,2008,Coupe,Front,2497,6,in-line,Gasoline,Manual,Rear
5115,bmw,325,i Coupe Exclusive,2008,Coupe,Front,2497,6,in-line,Gasoline,Manual,Rear
5720,bmw,325,i Exclusive,2008,Sedan,Front,2495,6,in-line,Gasoline,Manual,Rear
5472,bmw,325,i Exclusive Automatic,2008,Sedan,Front,2497,6,in-line,Gasoline,Automatic,Rear
4284,bmw,325,i Sport Automatic,2008,Sedan,Front,2497,6,in-line,Gasoline,Automatic,Rear
5261,bmw,325,i Touring,2008,Station Wagon,Front,2495,6,in-line,Gasoline - Premium,Manual,Rear
4300,bmw,325,i Touring Automatic,2008,Station Wagon,Front,2493,6,in-line,Gasoline,Automatic,Rear
4727,bmw,325,i Touring Exclusive Automatic,2008,Station Wagon,Front,2497,6,in-line,Gasoline,Automatic,Rear
5462,bmw,325,i Touring Sport,2008,Station Wagon,Front,2497,6,in-line,Gasoline,Manual,Rear
4409,bmw,325,i Touring Sport Automatic,2008,Station Wagon,Front,2497,6,in-line,Gasoline,Automatic,Rear
4702,bmw,325,ti Compact,2008,Hatchback,Front,2494,6,in-line,Gasoline - Premium,Automatic,Rear
4557,bmw,325,ti Compact Automatic,2008,Hatchback,Front,2493,6,in-line,Gasoline,Automatic,Rear
5673,bmw,325,xi,2008,Sedan,Front,2494,6,in-line,Gasoline - Premium,Manual,4WD
53074,bmw,325,xi Automatic,2008,Sedan,Front,2494,6,in-line,Gasoline - Premium,Automatic,4WD
5405,bmw,325,xi Touring,2008,Station Wagon,Front,2497,6,in-line,Gasoline - Premium,Manual,4WD
53075,bmw,325,xi Touring Automatic,2008,Station Wagon,Front,2497,6,in-line,Gasoline - Premium,Automatic,4WD
4962,bmw,328,i,2008,Sedan,Front,3001,6,in-line,Gasoline,Manual,Front
5153,bmw,328,i Convertible,2008,Convertible,Front,2996,6,in-line,Gasoline,Manual,4WD
4307,bmw,328,i Sportswagon,2008,Station Wagon,Front,2996,6,in-line,Gasoline,Manual,Rear
4458,bmw,328,xi,2008,Sedan,Front,3001,6,in-line,Gasoline,Manual,Front
5230,bmw,328,xi Coupe,2008,Coupe,Front,2996,6,in-line,Gasoline,Manual,4WD
5093,bmw,328,xi Sportswagon,2008,Station Wagon,Front,2996,6,in-line,Gasoline,Manual,4WD
4867,bmw,330, Automatic,2008,Sedan,Front,2926,6,in-line,Diesel,Automatic,Rear
5663,bmw,330,Cd Cabriolet,2008,Convertible,Front,2993,6,in-line,Diesel,Automatic,Rear
4523,bmw,330,Ci,2008,Coupe,Front,2979,6,in-line,Gasoline - Premium,Manual,Rear
53108,bmw,330,Ci Automatic,2008,Coupe,Front,2979,6,in-line,Gasoline - Premium,Automatic,Rear
5698,bmw,330,Ci Cabriolet,2008,Convertible,Front,2979,6,in-line,Gasoline - Premium,Manual,Rear
53109,bmw,330,Ci Cabriolet Automatic,2008,Convertible,Front,2979,6,in-line,Gasoline - Premium,Automatic,Rear
4826,bmw,330,Ci Convertible Automatic,2008,Convertible,Front,2979,6,in-line,Gasoline,Automatic,Rear
5070,bmw,330,Ci Convertible E46,2008,Convertible,Front,2979,6,in-line,Gasoline,Manual,Rear
5307,bmw,330,d,2008,Sedan,Front,2926,6,in-line,Diesel,Manual,Rear
5046,bmw,330,d Automatic E90,2008,Sedan,Front,2993,6,in-line,Diesel,Automatic,Rear
4899,bmw,330,d Coupe,2008,Coupe,Front,2991,6,in-line,Diesel,Manual,Rear
53110,bmw,330,d Coupe Automatic,2008,Coupe,Front,2991,6,in-line,Diesel,Automatic,Rear
5488,bmw,330,d Exclusive Automatic,2008,Sedan,Front,2993,6,in-line,Diesel,Automatic,Rear
4511,bmw,330,d Sport,2008,Sedan,Front,2996,6,in-line,Diesel,Manual,Rear
4331,bmw,330,d Sport Automatic E90,2008,Sedan,Front,2993,6,in-line,Diesel,Automatic,Rear
4913,bmw,330,d Touring,2008,Station Wagon,Front,2993,6,in-line,Diesel,Manual,Rear
53111,bmw,330,d Touring Automatic,2008,Station Wagon,Front,2993,6,in-line,Diesel,Automatic,Rear
5607,bmw,330,i,2008,Sedan,Front,2978,6,in-line,Gasoline - Premium,Automatic,Rear
5111,bmw,330,i Automatic,2008,Sedan,Front,2979,6,in-line,Gasoline,Automatic,Rear
4785,bmw,330,i Coupe,2008,Coupe,Front,2996,6,in-line,Gasoline - Premium,Manual,Rear
53112,bmw,330,i Coupe Automatic,2008,Coupe,Front,2996,6,in-line,Gasoline - Premium,Automatic,Rear
4895,bmw,330,i E90,2008,Sedan,Front,2996,6,in-line,Gasoline,Manual,Rear
4445,bmw,330,i Exclusive,2008,Sedan,Front,2996,6,in-line,Gasoline,Manual,Front
5325,bmw,330,i Exclusive Automatic,2008,Sedan,Front,2996,6,in-line,Gasoline,Automatic,Rear
4407,bmw,330,i Sport,2008,Sedan,Front,2996,6,in-line,Gasoline,Manual,Rear
5194,bmw,330,i Sport Automatic,2008,Sedan,Front,2996,6,in-line,Gasoline,Manual,Rear
4248,bmw,330,i Touring,2008,Station Wagon,Front,2979,6,in-line,Gasoline - Premium,Automatic,Rear
5528,bmw,330,xd,2008,Sedan,Front,2993,6,in-line,Diesel,Manual,4WD
53113,bmw,330,xd Automatic,2008,Sedan,Front,2993,6,in-line,Diesel,Automatic,4WD
5040,bmw,330,xd Touring,2008,Station Wagon,Front,2993,6,in-line,Diesel,Automatic,4WD
4515,bmw,330,xi,2008,Sedan,Front,2995,6,in-line,Gasoline - Premium,Manual,4WD
53114,bmw,330,xi Automatic,2008,Sedan,Front,2995,6,in-line,Gasoline - Premium,Automatic,4WD
5443,bmw,330,xi Touring,2008,Station Wagon,Front,2996,6,in-line,Gasoline - Premium,Manual,4WD
53115,bmw,330,xi Touring Automatic,2008,Station Wagon,Front,2996,6,in-line,Gasoline - Premium,Automatic,4WD
4215,bmw,335,d Coupe,2008,Coupe,Front,2993,6,in-line,Diesel,Automatic,Rear
4643,bmw,335,i,2008,Sedan,Front,2979,6,in-line,Gasoline,Manual,Front
5213,bmw,335,i Cabriolet,2008,Convertible,Front,2979,6,in-line,Gasoline - Premium,Manual,Rear
53127,bmw,335,i Cabriolet Automatic,2008,Convertible,Front,2979,6,in-line,Gasoline - Premium,Automatic,Rear
5427,bmw,335,i Coupe,2008,Coupe,Front,2979,6,in-line,Gasoline - Premium,Manual,Rear
5094,bmw,335,i Coupe Automatic,2008,Coupe,Front,2979,6,in-line,Gasoline,Manual,Rear
4602,bmw,335,i Coupe Exclusive,2008,Coupe,Front,2979,6,in-line,Gasoline,Manual,Rear
4954,bmw,335,i Coupe Exclusive Automatic,2008,Coupe,Front,2977,6,in-line,Gasoline,Automatic,Rear
4313,bmw,335,xi,2008,Sedan,Front,2979,6,in-line,Gasoline - Premium,Manual,4WD
4745,bmw,335,xi Coupe,2008,Coupe,Front,2979,6,in-line,Gasoline,Manual,4WD
4282,bmw,523,i,2008,Sedan,Front,2497,6,in-line,Gasoline,Manual,Rear
5072,bmw,523,i Exlcusive,2008,Station Wagon,Front,2497,6,in-line,Gasoline,Manual,Rear
5713,bmw,523,i Sport,2008,Station Wagon,Front,2497,6,in-line,Gasoline,Manual,Rear
4444,bmw,523,i Sport Automatic,2008,Station Wagon,Front,2496,6,in-line,Gasoline,Automatic,Rear
4696,bmw,523,i Touring,2008,Station Wagon,Front,2497,6,in-line,Gasoline - Premium,Manual,Rear
53178,bmw,523,i Touring Automatic,2008,Station Wagon,Front,2497,6,in-line,Gasoline - Premium,Automatic,Rear
4142,bmw,525,Automatic,2008,Sedan,Front,2497,6,in-line,Gasoline,Automatic,Rear
5159,bmw,525,d,2008,Sedan,Front,2495,6,in-line,Diesel,Manual,Rear
53193,bmw,525,d Automatic,2008,Sedan,Front,2495,6,in-line,Diesel,Automatic,Rear
5657,bmw,525,d Touring,2008,Station Wagon,Front,2495,6,in-line,Diesel,Manual,Rear
53194,bmw,525,d Touring Automatic,2008,Station Wagon,Front,2495,6,in-line,Diesel,Automatic,Rear
4121,bmw,525,i,2008,Sedan,Front,2494,6,in-line,Gasoline,Manual,Rear
4791,bmw,525,i Automatic,2008,Sedan,Front,2494,6,in-line,Gasoline,Automatic,Rear
5008,bmw,525,i Exclusive,2008,Sedan,Front,2497,6,in-line,Gasoline,Manual,Rear
4940,bmw,525,i Exclusive Automatic,2008,Sedan,Front,2497,6,in-line,Gasoline,Automatic,Rear
4664,bmw,525,i Sport,2008,Sedan,Front,2497,6,in-line,Gasoline,Manual,Rear
5238,bmw,525,i Touring,2008,Station Wagon,Front,2497,6,in-line,Gasoline - Premium,Manual,Rear
4818,bmw,525,i Touring Automatic,2008,Station Wagon,Front,2494,6,in-line,Gasoline,Automatic,Rear
4789,bmw,525,xi,2008,Sedan,Front,2497,6,in-line,Gasoline - Premium,Manual,4WD
53196,bmw,525,xi Automatic,2008,Sedan,Front,2497,6,in-line,Gasoline - Premium,Automatic,4WD
4269,bmw,525,xi Touring,2008,Station Wagon,Front,2497,6,in-line,Gasoline - Premium,Manual,4WD
53197,bmw,525,xi Touring Automatic,2008,Station Wagon,Front,2497,6,in-line,Gasoline - Premium,Automatic,4WD
4608,bmw,528,i,2008,Sedan,Front,2999,6,in-line,Gasoline,Manual,Rear
4348,bmw,528,xi,2008,Sedan,Front,3001,6,in-line,Gasoline,Manual,4WD
5199,bmw,530,d,2008,Sedan,Front,2993,6,in-line,Diesel,Manual,Rear
53211,bmw,530,d Automatic,2008,Sedan,Front,2993,6,in-line,Diesel,Automatic,Rear
4949,bmw,530,d Exclusive,2008,Station Wagon,Front,2992,6,in-line,Gasoline,Manual,Rear
4556,bmw,530,d Sport,2008,Station Wagon,Front,2991,6,in-line,Diesel,Manual,Rear
4926,bmw,530,d Sport Automatic,2008,Sedan,Front,2993,6,in-line,Diesel,Automatic,Rear
4258,bmw,530,d Steptronic,2008,Sedan,Front,2993,6,in-line,Diesel,Automatic,Rear
5638,bmw,530,d Touring,2008,Station Wagon,Front,2992,6,in-line,Diesel,Manual,Rear
53212,bmw,530,d Touring Automatic,2008,Station Wagon,Front,2992,6,in-line,Diesel,Automatic,Rear
5435,bmw,530,i,2008,Sedan,Front,2979,6,in-line,Gasoline,Manual,Rear
5525,bmw,530,i Automatic,2008,Sedan,Front,2979,6,in-line,Gasoline,Automatic,Rear
5578,bmw,530,i Sport,2008,Sedan,Front,2996,6,in-line,Gasoline,Manual,Rear
5248,bmw,530,xi,2008,Sedan,Front,2995,6,in-line,Gasoline - Premium,Manual,4WD
53213,bmw,530,xi Automatic,2008,Sedan,Front,2995,6,in-line,Gasoline - Premium,Automatic,4WD
4650,bmw,530,xi Touring,2008,Station Wagon,Front,2996,6,in-line,Gasoline - Premium,Manual,4WD
53214,bmw,530,xi Touring Automatic,2008,Station Wagon,Front,2996,6,in-line,Gasoline - Premium,Automatic,4WD
5205,bmw,535,xi,2008,Sedan,Front,2979,6,in-line,Gasoline,Automatic,4WD
4336,bmw,535,xi Sportswagon,2008,Station Wagon,Front,2979,6,in-line,Gasoline,Manual,4WD
5377,bmw,540,i,2008,Sedan,Front,4398,8,V,Gasoline,Manual,Rear
4629,bmw,540,i Automatic,2008,Sedan,Front,4398,8,V,Gasoline,Automatic,Rear
4227,bmw,545,i,2008,Sedan,Front,4397,8,V,Gasoline - Premium,Manual,Rear
53228,bmw,545,i Automatic,2008,Sedan,Front,4397,8,V,Gasoline - Premium,Automatic,Rear
5733,bmw,545,i Touring,2008,Station Wagon,Front,4398,8,V,Gasoline - Premium,Manual,Rear
53229,bmw,545,i Touring Automatic,2008,Station Wagon,Front,4398,8,V,Gasoline - Premium,Automatic,Rear
4363,bmw,550,i,2008,Sedan,Front,4800,8,V,Gasoline,Manual,Rear
4312,bmw,550,i Automatic,2008,Sedan,Front,4799,8,V,Gasoline,Automatic,Rear
4253,bmw,550,i Exclusive Automatic,2008,Sedan,Front,4799,8,V,Gasoline,Automatic,Rear
4155,bmw,550,i Sport,2008,Sedan,Front,2497,8,in-line,Gasoline,Manual,Rear
4795,bmw,630,i,2008,Coupe,Front,2994,6,in-line,Gasoline - Premium,Manual,Rear
53263,bmw,630,i Automatic,2008,Coupe,Front,2994,6,in-line,Gasoline - Premium,Automatic,Rear
5604,bmw,630,i Cabriolet,2008,Convertible,Front,2996,6,in-line,Gasoline - Premium,Manual,Rear
53264,bmw,630,i Cabriolet Automatic,2008,Convertible,Front,2996,6,in-line,Gasoline - Premium,Automatic,Rear
5465,bmw,635,d,2008,Coupe,Front,2993,6,in-line,Gasoline - Premium,Automatic,Rear
4624,bmw,645,Ci,2008,Coupe,Front,4398,8,V,Gasoline - Premium,Manual,Rear
53275,bmw,645,Ci Automatic,2008,Coupe,Front,4398,8,V,Gasoline - Premium,Automatic,Rear
5208,bmw,645,Ci Cabriolet,2008,Convertible,Front,4398,8,V,Gasoline - Premium,Manual,Rear
53276,bmw,645,Ci Cabriolet Automatic,2008,Convertible,Front,4398,8,V,Gasoline - Premium,Automatic,Rear
5291,bmw,645,Ci Coupe,2008,Coupe,Front,4398,8,V,Gasoline,Manual,Rear
5201,bmw,650,i Convertible,2008,Convertible,Front,4799,8,V,Gasoline,Manual,Rear
4211,bmw,650,i Coupe,2008,Coupe,Front,4799,8,V,Gasoline,Manual,Rear
5403,bmw,650,i Coupe Automatic,2008,Coupe,Front,4799,8,V,Gasoline,Automatic,Rear
4603,bmw,730,d,2008,Sedan,Front,2993,6,in-line,Diesel,Automatic,Rear
5712,bmw,730,i,2008,Sedan,Front,2996,6,in-line,Gasoline - Premium,Automatic,Rear
5627,bmw,730,Li,2008,Sedan,Front,2995,6,in-line,Gasoline - Premium,Automatic,Rear
5102,bmw,735,i,2008,Sedan,Front,3600,8,V,Gasoline - Premium,Automatic,Rear
4577,bmw,735,i Automatic,2008,Sedan,Front,3600,8,V,Gasoline,Automatic,Rear
5591,bmw,735,Li,2008,Sedan,Front,3598,8,V,Gasoline - Premium,Automatic,Rear
5740,bmw,740,d,2008,Sedan,Front,3901,8,V,Diesel,Automatic,Rear
4525,bmw,740,i,2008,Sedan,Front,4000,8,V,Gasoline - Premium,Automatic,Rear
5536,bmw,745,d,2008,Sedan,Front,4423,8,V,Diesel,Automatic,Rear
5644,bmw,745,i,2008,Sedan,Front,4397,8,V,Gasoline - Premium,Automatic,Rear
4256,bmw,750,i,2008,Sedan,Front,4799,8,V,Gasoline,Automatic,Rear
4524,bmw,750,Li,2008,Sedan,Front,4799,8,V,Gasoline,Automatic,Rear
4342,bmw,760,i,2008,Sedan,Front,5972,12,V,Gasoline,Automatic,Rear
5682,bmw,M3,Convertible,2008,Coupe,Front,3246,8,V,Gasoline,Manual,Rear
5714,bmw,M3,Convertible,2008,Convertible,Front,3246,6,in-line,Gasoline,Manual,Rear
