model_id,model_make_id,model_name,model_trim,model_year,model_body,model_engine_position,model_engine_cc,model_engine_cyl,model_engine_type,model_engine_fuel,model_transmission_type,model_drive,car_age,engine_size_category,is_high_cyl,is_automatic,top_speed_kmh,acceleration_0_100_sec,co2_emissions_gpkm,safety_rating,num_doors
5035,bmw,320,i Automatic,2005,Sedan,Front,1994,4,in-line,Gasoline - Premium,Automatic,Rear,20,Medium,0,1,220,7.0,160,4,4
5533,bmw,320,i Touring,2005,Station Wagon,Front,2170,6,in-line,Gasoline - Premium,Manual,Rear,20,Large,1,0,220,7.0,160,4,4
53020,bmw,320,i Touring Automatic,2005,Station Wagon,Front,2170,6,in-line,Gasoline - Premium,Automatic,Rear,20,Large,1,1,220,7.0,160,4,4
4291,bmw,320,td Compact,2005,Hatchback,Front,1995,4,in-line,Diesel,Automatic,Rear,20,Medium,0,1,220,7.0,160,4,4
4272,bmw,325,Berline,2005,Station Wagon,Front,2497,6,in-line,Gasoline,Automatic,Rear,20,Large,1,1,220,7.0,160,4,4
5457,bmw,325,Ci,2005,Coupe,Front,2494,6,in-line,Gasoline - Premium,Manual,Rear,20,Large,1,0,220,7.0,160,4,4
53054,bmw,325,Ci Automatic,2005,Coupe,Front,2494,6,in-line,Gasoline - Premium,Automatic,Rear,20,Large,1,1,220,7.0,160,4,4
4441,bmw,325,Ci Cabriolet,2005,Convertible,Front,2494,6,in-line,Gasoline - Premium,Manual,Rear,20,Large,1,0,220,7.0,160,4,4
53055,bmw,325,Ci Cabriolet Automatic,2005,Convertible,Front,2494,6,in-line,Gasoline - Premium,Automatic,Rear,20,Large,1,1,220,7.0,160,4,4
4397,bmw,325,Ci Convertible,2005,Convertible,Front,2494,6,in-line,Gasoline - Premium,Automatic,Rear,20,Large,1,1,220,7.0,160,4,4
4349,bmw,325,Ci Coupe,2005,Coupe,Front,2494,6,in-line,Gasoline - Premium,Automatic,Rear,20,Large,1,1,220,7.0,160,4,4
5721,bmw,325,i,2005,Sedan,Front,2494,6,in-line,Gasoline - Premium,Manual,Rear,20,Large,1,0,220,7.0,160,4,4
4765,bmw,325,i Automatic,2005,Sedan,Front,2491,6,in-line,Gasoline - Premium,Automatic,Rear,20,Large,1,1,220,7.0,160,4,4
4501,bmw,325,i Sedan,2005,Sedan,Front,2492,6,in-line,Gasoline - Premium,Automatic,Rear,20,Large,1,1,220,7.0,160,4,4
5497,bmw,325,i Touring,2005,Station Wagon,Front,2494,6,in-line,Gasoline - Premium,Manual,Rear,20,Large,1,0,220,7.0,160,4,4
4776,bmw,325,i Touring Automatic,2005,Station Wagon,Front,2494,6,in-line,Gasoline - Premium,Automatic,Rear,20,Large,1,1,220,7.0,160,4,4
4150,bmw,325,i Wagon,2005,Station Wagon,Front,2491,6,in-line,Gasoline - Premium,Automatic,Rear,20,Large,1,1,220,7.0,160,4,4
5192,bmw,325,ti Compact,2005,Convertible,Front,2494,6,in-line,Gasoline - Premium,Automatic,Rear,20,Large,1,1,220,7.0,160,4,4
5245,bmw,325,ti Compact Automatic,2005,Station Wagon,Front,2494,6,in-line,Gasoline - Premium,Automatic,Rear,20,Large,1,1,220,7.0,160,4,4
4173,bmw,325,xi,2005,Sedan,Front,2492,6,in-line,Gasoline - Premium,Manual,4WD,20,Large,1,0,220,7.0,160,4,4
53057,bmw,325,xi Automatic,2005,Sedan,Front,2492,6,in-line,Gasoline - Premium,Automatic,4WD,20,Large,1,1,220,7.0,160,4,4
5538,bmw,325,xi Touring,2005,Station Wagon,Front,2494,6,in-line,Gasoline - Premium,Manual,4WD,20,Large,1,0,220,7.0,160,4,4
53058,bmw,325,xi Touring Automatic,2005,Station Wagon,Front,2494,6,in-line,Gasoline - Premium,Automatic,4WD,20,Large,1,1,220,7.0,160,4,4
4125,bmw,325,xi Wagon,2005,Station Wagon,Front,2491,6,in-line,Gasoline - Premium,Automatic,Rear,20,Large,1,1,220,7.0,160,4,4
4351,bmw,330, Automatic,2005,Sedan,Front,2792,6,in-line,Diesel,Automatic,Rear,20,Large,1,1,220,7.0,160,4,4
4413,bmw,330,Berline,2005,Sedan,Front,2979,6,in-line,Gasoline,Automatic,Rear,20,Large,1,1,220,7.0,160,4,4
5755,bmw,330,Cd,2005,Coupe,Front,2993,6,in-line,Diesel,Automatic,Rear,20,Large,1,1,220,7.0,160,4,4
5226,bmw,330,Ci,2005,Coupe,Front,2979,6,in-line,Gasoline - Premium,Automatic,Rear,20,Large,1,1,220,7.0,160,4,4
4717,bmw,330,Ci Cabriolet,2005,Convertible,Front,2999,6,in-line,Gasoline - Premium,Automatic,Rear,20,Large,1,1,220,7.0,160,4,4
5321,bmw,330,Ci Convertible,2005,Convertible,Front,2979,6,in-line,Diesel,Manual,Rear,20,Large,1,0,220,7.0,160,4,4
4723,bmw,330,CI Convertible Automatic,2005,Convertible,Front,2996,6,in-line,Diesel,Automatic,Rear,20,Large,1,1,220,7.0,160,4,4
4135,bmw,330,d,2005,Sedan,Front,2793,6,in-line,Diesel,Manual,Rear,20,Large,1,0,220,7.0,160,4,4
5491,bmw,330,d Touring,2005,Station Wagon,Front,2996,6,in-line,Diesel,Automatic,Rear,20,Large,1,1,220,7.0,160,4,4
5034,bmw,330,i Automatic,2005,Sedan,Front,2979,6,in-line,Diesel,Automatic,Rear,20,Large,1,1,220,7.0,160,4,4
5480,bmw,330,i Sedan,2005,Sedan,Front,2977,6,in-line,Diesel,Automatic,Rear,20,Large,1,1,220,7.0,160,4,4
4149,bmw,330,i Touring,2005,Station Wagon,Front,2993,6,in-line,Gasoline - Premium,Automatic,Rear,20,Large,1,1,220,7.0,160,4,4
4697,bmw,330,xd,2005,Sedan,Front,2983,6,in-line,Diesel,Automatic,4WD,20,Large,1,1,220,7.0,160,4,4
4485,bmw,330,xd Touring,2005,Station Wagon,Front,2979,6,in-line,Diesel,Automatic,4WD,20,Large,1,1,220,7.0,160,4,4
4878,bmw,330,xi,2005,Sedan,Front,2979,6,in-line,Gasoline - Premium,Automatic,4WD,20,Large,1,1,220,7.0,160,4,4
5345,bmw,330,xi Sedan,2005,Sedan,Front,2993,6,in-line,Diesel,Automatic,Rear,20,Large,1,1,220,7.0,160,4,4
5592,bmw,330,xi Touring,2005,Station Wagon,Front,2996,6,in-line,Gasoline - Premium,Automatic,4WD,20,Large,1,1,220,7.0,160,4,4
4498,bmw,520,i,2005,Sedan,Front,2171,6,in-line,Gasoline - Premium,Manual,Rear,20,Large,1,0,220,7.0,160,4,4
53173,bmw,520,i Automatic,2005,Sedan,Front,2171,6,in-line,Gasoline - Premium,Automatic,Rear,20,Large,1,1,220,7.0,160,4,4
4165,bmw,520,Touring,2005,Station Wagon,Front,2171,6,in-line,Gasoline,Manual,Rear,20,Large,1,0,220,7.0,160,4,4
5371,bmw,525,d,2005,Sedan,Front,2497,6,in-line,Diesel,Manual,Rear,20,Large,1,0,220,7.0,160,4,4
53180,bmw,525,d Automatic,2005,Sedan,Front,2497,6,in-line,Diesel,Automatic,Rear,20,Large,1,1,220,7.0,160,4,4
5426,bmw,525,d Touring,2005,Station Wagon,Front,2497,6,in-line,Diesel,Manual,Rear,20,Large,1,0,220,7.0,160,4,4
53181,bmw,525,d Touring Automatic,2005,Station Wagon,Front,2497,6,in-line,Diesel,Automatic,Rear,20,Large,1,1,220,7.0,160,4,4
4469,bmw,525,i,2005,Sedan,Front,2494,6,in-line,Gasoline - Premium,Automatic,Rear,20,Large,1,1,220,7.0,160,4,4
5379,bmw,525,i Automatic,2005,Sedan,Front,2495,6,in-line,Diesel,Automatic,Rear,20,Large,1,1,220,7.0,160,4,4
4653,bmw,525,i Touring,2005,Station Wagon,Front,2494,6,in-line,Gasoline - Premium,Manual,Rear,20,Large,1,0,220,7.0,160,4,4
4970,bmw,525,i Touring Automatic,2005,Station Wagon,Front,2497,6,in-line,Diesel,Automatic,Rear,20,Large,1,1,220,7.0,160,4,4
5544,bmw,525,xi Automatic,2005,Sedan,Front,2497,6,in-line,Diesel,Automatic,4WD,20,Large,1,1,220,7.0,160,4,4
5745,bmw,525,xi Touring,2005,Station Wagon,Front,2496,6,in-line,Diesel,Manual,4WD,20,Large,1,0,220,7.0,160,4,4
4428,bmw,525,xi Touring Automatic,2005,Station Wagon,Front,2496,6,in-line,Diesel,Automatic,4WD,20,Large,1,1,220,7.0,160,4,4
5303,bmw,530,d,2005,Sedan,Front,2993,6,in-line,Diesel,Automatic,Rear,20,Large,1,1,220,7.0,160,4,4
5179,bmw,530,d Automatic,2005,Sedan,Front,2979,6,in-line,Diesel,Automatic,Rear,20,Large,1,1,220,7.0,160,4,4
5664,bmw,530,d Touring Automatic,2005,Station Wagon,Front,2981,6,in-line,Diesel,Automatic,Rear,20,Large,1,1,220,7.0,160,4,4
4817,bmw,530,i,2005,Sedan,Front,2926,6,in-line,Gasoline - Premium,Automatic,Rear,20,Large,1,1,220,7.0,160,4,4
5292,bmw,530,i Automatic,2005,Sedan,Front,2999,6,in-line,Diesel,Automatic,Rear,20,Large,1,1,220,7.0,160,4,4
4237,bmw,530,i Touring,2005,Station Wagon,Front,2993,6,in-line,Diesel,Manual,Rear,20,Large,1,0,220,7.0,160,4,4
4990,bmw,530,i Touring Automatic,2005,Station Wagon,Front,2979,6,in-line,Diesel,Automatic,Rear,20,Large,1,1,220,7.0,160,4,4
5637,bmw,530,xi,2005,Sedan,Front,2996,6,in-line,Diesel,Manual,4WD,20,Large,1,0,220,7.0,160,4,4
4451,bmw,530,xi Automatic,2005,Sedan,Front,2999,6,in-line,Diesel,Automatic,4WD,20,Large,1,1,220,7.0,160,4,4
4361,bmw,530,xi Touring,2005,Station Wagon,Front,2979,6,in-line,Diesel,Manual,4WD,20,Large,1,0,220,7.0,160,4,4
4482,bmw,530,xi Touring Automatic,2005,Station Wagon,Front,2996,6,in-line,Diesel,Automatic,4WD,20,Large,1,1,220,7.0,160,4,4
5551,bmw,535,i,2005,Sedan,Front,3428,8,V,Gasoline,Manual,Rear,20,Very Large,1,0,220,7.0,160,4,4
4172,bmw,535,i Automatic,2005,Sedan,Front,3496,8,V,Gasoline,Automatic,Rear,20,Very Large,1,1,220,7.0,160,4,4
4600,bmw,545,i,2005,Sedan,Front,4398,8,V,Gasoline - Premium,Manual,Rear,20,Very Large,1,0,220,7.0,160,4,4
5235,bmw,545,i Touring,2005,Station Wagon,Front,4390,8,V,Gasoline - Premium,Manual,Rear,20,Very Large,1,0,220,7.0,160,4,4
53225,bmw,545,i Touring Automatic,2005,Station Wagon,Front,4390,8,V,Gasoline - Premium,Automatic,Rear,20,Very Large,1,1,220,7.0,160,4,4
5135,bmw,630,i,2005,Coupe,Front,2993,6,in-line,Gasoline - Premium,Manual,Rear,20,Large,1,0,220,7.0,160,4,4
53258,bmw,630,i Automatic,2005,Coupe,Front,2993,6,in-line,Gasoline - Premium,Automatic,Rear,20,Large,1,1,220,7.0,160,4,4
5741,bmw,630,i Cabriolet,2005,Convertible,Front,2999,6,in-line,Gasoline - Premium,Manual,Rear,20,Large,1,0,220,7.0,160,4,4
53259,bmw,630,i Cabriolet Automatic,2005,Convertible,Front,2999,6,in-line,Gasoline - Premium,Automatic,Rear,20,Large,1,1,220,7.0,160,4,4
5540,bmw,645,Ci,2005,Coupe,Front,4390,8,V,Gasoline - Premium,Manual,Rear,20,Very Large,1,0,220,7.0,160,4,4
53269,bmw,645,Ci Automatic,2005,Coupe,Front,4390,8,V,Gasoline - Premium,Automatic,Rear,20,Very Large,1,1,220,7.0,160,4,4
5107,bmw,645,Ci Convertible,2005,Convertible,Front,4392,8,V,Gasoline - Premium,Manual,Rear,20,Very Large,1,0,220,7.0,160,4,4
53270,bmw,645,Ci Convertible Automatic,2005,Convertible,Front,4392,8,V,Gasoline - Premium,Automatic,Rear,20,Very Large,1,1,220,7.0,160,4,4
4893,bmw,730,Li,2005,Sedan,Front,2982,6,in-line,Gasoline,Automatic,Rear,20,Large,1,1,220,7.0,160,4,4
4543,bmw,730,d,2005,Sedan,Front,2979,6,in-line,Diesel,Automatic,Rear,20,Large,1,1,220,7.0,160,4,4
5011,bmw,730,i,2005,Sedan,Front,2977,6,in-line,Gasoline - Premium,Automatic,Rear,20,Large,1,1,220,7.0,160,4,4
4652,bmw,730,Li,2005,Sedan,Front,2993,6,in-line,Gasoline - Premium,Automatic,Rear,20,Large,1,1,220,7.0,160,4,4
5119,bmw,740,d,2005,Sedan,Front,3901,8,V,Diesel,Automatic,Rear,20,Very Large,1,1,220,7.0,160,4,4
4774,bmw,740,i,2005,Sedan,Front,4000,8,V,Diesel,Automatic,Rear,20,Very Large,1,1,220,7.0,160,4,4
4869,bmw,740,Li,2005,Sedan,Front,4000,8,V,Diesel,Automatic,Rear,20,Very Large,1,1,220,7.0,160,4,4
5263,bmw,745,i,2005,Sedan,Front,4397,8,V,Gasoline - Premium,Automatic,Rear,20,Very Large,1,1,220,7.0,160,4,4
5016,bmw,745,Li,2005,Sedan,Front,4392,8,V,Gasoline - Premium,Automatic,Rear,20,Very Large,1,1,220,7.0,160,4,4
5455,bmw,745,Li Automatic,2005,Sedan,Front,4398,8,in-line,Gasoline,Automatic,Rear,20,Very Large,1,1,220,7.0,160,4,4
5708,bmw,748,i,2005,Sedan,Front,4799,8,V,Gasoline,Automatic,Rear,20,Very Large,1,1,220,7.0,160,4,4
5020,bmw,750,i,2005,Sedan,Front,4799,8,V,Gasoline - Premium,Automatic,Rear,20,Very Large,1,1,220,7.0,160,4,4
4912,bmw,750,Li,2005,Sedan,Front,4799,8,V,Gasoline - Premium,Automatic,Rear,20,Very Large,1,1,220,7.0,160,4,4
5619,bmw,FW 27,i,2005,Sedan,Front,2998,10,V,Gasoline,Automatic,Rear,20,Large,1,1,220,7.0,160,4,4
4824,bmw,M3,Cabriolet,2005,Convertible,Front,3246,6,in-line,Gasoline - Premium,Manual,Rear,20,Very Large,1,0,290,3.9,221,5,4
4560,bmw,M3,Convertible,2005,Convertible,Front,3244,6,in-line,Gasoline - Premium,Manual,Rear,20,Very Large,1,0,290,3.9,221,5,4
5367,bmw,M3,Coupe,2005,Coupe,Front,2996,6,in-line,Gasoline - Premium,Manual,Rear,20,Large,1,0,290,3.9,221,5,4
5475,bmw,M6,2dr Convertible (4.4L 8cyl Turbo 7AM),2005,Coupe,Front,4998,10,V,Gasoline - Premium,Automatic,Rear,20,Very Large,1,1,220,7.0,160,4,4
4465,bmw,X3,2.5i,2005,SUV,Front,2491,6,in-line,Gasoline - Premium,Automatic,4WD,20,Large,1,1,220,7.0,160,4,4
5752,bmw,X3,3.0d,2005,SUV,Front,2977,6,in-line,Diesel,Automatic,4WD,20,Large,1,1,220,7.0,160,4,4
4580,bmw,X3,3.0i,2005,SUV,Front,2983,6,in-line,Gasoline - Premium,Automatic,4WD,20,Large,1,1,220,7.0,160,4,4
5565,bmw,X5,3.0d,2005,SUV,Front,2926,6,in-line,Diesel,Manual,4WD,20,Large,1,0,243,5.5,180,5,5
57272,bmw,X5,3.0d Automatic,2005,SUV,Front,2926,6,in-line,Diesel,Automatic,4WD,20,Large,1,1,243,5.5,180,5,5
4946,bmw,X5,3.0i,2005,SUV,Front,2979,6,in-line,Gasoline - Premium,Automatic,4WD,20,Large,1,1,243,5.5,180,5,5
4729,bmw,X5,4.4i,2005,SUV,Front,4392,8,V,Gasoline - Premium,Automatic,4WD,20,Very Large,1,1,243,5.5,180,5,5
4534,bmw,X5,4.8 IS,2005,SUV,Front,4799,8,V,Gasoline - Premium,Automatic,4WD,20,Very Large,1,1,243,5.5,180,5,5
4133,bmw,Z4,2.0i,2005,Convertible,Front,1995,4,in-line,Gasoline - Premium,Manual,Rear,20,Medium,0,0,250,5.0,160,4,2
4747,bmw,Z4,2.2i,2005,Convertible,Front,2171,6,in-line,Gasoline - Premium,Manual,Rear,20,Large,1,0,250,5.0,160,4,2
57394,bmw,Z4,2.2i Automatic,2005,Convertible,Front,2171,6,in-line,Gasoline - Premium,Automatic,Rear,20,Large,1,1,250,5.0,160,4,2
4273,bmw,Z4,2.5i,2005,Convertible,Front,2489,6,in-line,Gasoline - Premium,Manual,Rear,20,Large,1,0,250,5.0,160,4,2
57395,bmw,Z4,2.5i Automatic,2005,Convertible,Front,2489,6,in-line,Gasoline - Premium,Automatic,Rear,20,Large,1,1,250,5.0,160,4,2
5220,bmw,116,i,2006,Sedan,Front,1596,4,in-line,Gasoline,Manual,Rear,19,Medium,0,0,220,7.0,160,4,4
4450,bmw,118,i,2006,Sedan,Front,1995,4,in-line,Gasoline - Premium,Manual,Rear,19,Medium,0,0,220,7.0,160,4,4
4661,bmw,118,i Automatic,2006,Sedan,Front,1995,4,in-line,Gasoline - Premium,Automatic,Rear,19,Medium,0,1,220,7.0,160,4,4
4424,bmw,120,d,2006,Sedan,Front,1995,4,in-line,Diesel,Manual,Rear,19,Medium,0,0,220,7.0,160,4,4
4836,bmw,120,i,2006,Sedan,Front,1994,4,in-line,Gasoline,Manual,Rear,19,Medium,0,0,220,7.0,160,4,4
5396,bmw,130,i,2006,Hatchback,Front,2993,6,in-line,Gasoline - Premium,Automatic,Rear,19,Large,1,1,220,7.0,160,4,4
5352,bmw,316,i Touring,2006,Station Wagon,Front,1796,4,in-line,Gasoline - Premium,Manual,Rear,19,Medium,0,0,220,7.0,160,4,4
52991,bmw,316,i Touring Automatic,2006,Station Wagon,Front,1796,4,in-line,Gasoline - Premium,Automatic,Rear,19,Medium,0,1,220,7.0,160,4,4
4117,bmw,318,Ci,2006,Station Wagon,Front,1995,4,in-line,Gasoline - Premium,Manual,Rear,19,Medium,0,0,220,7.0,160,4,4
53002,bmw,318,Ci Automatic,2006,Station Wagon,Front,1995,4,in-line,Gasoline - Premium,Automatic,Rear,19,Medium,0,1,220,7.0,160,4,4
5700,bmw,318,d Touring,2006,Station Wagon,Front,1995,4,in-line,Diesel,Manual,Rear,19,Medium,0,0,220,7.0,160,4,4
5385,bmw,318,i Touring,2006,Station Wagon,Front,1995,4,in-line,Gasoline - Premium,Manual,Rear,19,Medium,0,0,220,7.0,160,4,4
53003,bmw,318,i Touring Automatic,2006,Station Wagon,Front,1995,4,in-line,Gasoline - Premium,Automatic,Rear,19,Medium,0,1,220,7.0,160,4,4
4421,bmw,320,Cd,2006,Coupe,Front,1995,4,in-line,Diesel,Manual,Rear,19,Medium,0,0,220,7.0,160,4,4
4210,bmw,320,Cd Cabriolet,2006,Convertible,Front,1995,4,in-line,Diesel,Manual,Rear,19,Medium,0,0,220,7.0,160,4,4
53021,bmw,320,Cd Cabriolet Automatic,2006,Convertible,Front,1995,4,in-line,Diesel,Automatic,Rear,19,Medium,0,1,220,7.0,160,4,4
4955,bmw,320,Ci,2006,Coupe,Front,2171,6,in-line,Gasoline - Premium,Manual,Rear,19,Large,1,0,220,7.0,160,4,4
53022,bmw,320,Ci Automatic,2006,Coupe,Front,2171,6,in-line,Gasoline - Premium,Automatic,Rear,19,Large,1,1,220,7.0,160,4,4
5705,bmw,320,Ci Cabriolet,2006,Convertible,Front,2171,6,in-line,Gasoline - Premium,Manual,Rear,19,Large,1,0,220,7.0,160,4,4
53023,bmw,320,Ci Cabriolet Automatic,2006,Convertible,Front,2171,6,in-line,Gasoline - Premium,Automatic,Rear,19,Large,1,1,220,7.0,160,4,4
4957,bmw,320,d,2006,Sedan,Front,1995,4,in-line,Diesel,Manual,Rear,19,Medium,0,0,220,7.0,160,4,4
53024,bmw,320,d Automatic,2006,Sedan,Front,1995,4,in-line,Diesel,Automatic,Rear,19,Medium,0,1,220,7.0,160,4,4
4988,bmw,320,d Steptronic,2006,Sedan,Front,1995,4,in-line,Diesel,Manual,Rear,19,Medium,0,0,220,7.0,160,4,4
5165,bmw,320,d Touring,2006,Station Wagon,Front,1994,4,in-line,Diesel,Manual,Rear,19,Medium,0,0,220,7.0,160,4,4
5183,bmw,320,i,2006,Sedan,Front,1995,4,in-line,Gasoline - Premium,Manual,Rear,19,Medium,0,0,220,7.0,160,4,4
53025,bmw,320,i Automatic,2006,Sedan,Front,1995,4,in-line,Gasoline - Premium,Automatic,Rear,19,Medium,0,1,220,7.0,160,4,4
4127,bmw,320,i Steptronic,2006,Sedan,Front,1995,4,in-line,Gasoline - Premium,Manual,Rear,19,Medium,0,0,220,7.0,160,4,4
5635,bmw,320,i Touring,2006,Station Wagon,Front,2171,6,in-line,Gasoline - Premium,Manual,Rear,19,Large,1,0,220,7.0,160,4,4
53026,bmw,320,i Touring Automatic,2006,Station Wagon,Front,2171,6,in-line,Gasoline - Premium,Automatic,Rear,19,Large,1,1,220,7.0,160,4,4
5504,bmw,323,i,2006,Sedan,Front,2497,6,in-line,Gasoline,Manual,Rear,19,Large,1,0,220,7.0,160,4,4
4209,bmw,325,Ci,2006,Coupe,Front,2494,6,in-line,Gasoline - Premium,Manual,Rear,19,Large,1,0,220,7.0,160,4,4
53059,bmw,325,Ci Automatic,2006,Coupe,Front,2494,6,in-line,Gasoline - Premium,Automatic,Rear,19,Large,1,1,220,7.0,160,4,4
4902,bmw,325,Ci Cabriolet,2006,Convertible,Front,2494,6,in-line,Gasoline - Premium,Manual,Rear,19,Large,1,0,220,7.0,160,4,4
53060,bmw,325,Ci Cabriolet Automatic,2006,Convertible,Front,2494,6,in-line,Gasoline - Premium,Automatic,Rear,19,Large,1,1,220,7.0,160,4,4
5584,bmw,325,Ci Convertible,2006,Convertible,Front,2501,6,in-line,Gasoline,Manual,Rear,19,Large,1,0,220,7.0,160,4,4
5629,bmw,325,Ci Coupe,2006,Coupe,Front,2501,6,in-line,Gasoline,Manual,Rear,19,Large,1,0,220,7.0,160,4,4
5368,bmw,325,Ci Coupe Automatic,2006,Coupe,Front,2490,6,in-line,Gasoline,Automatic,Rear,19,Large,1,1,220,7.0,160,4,4
5260,bmw,325,Cic Convertible,2006,Convertible,Front,2491,6,in-line,Gasoline,Manual,Rear,19,Large,1,0,220,7.0,160,4,4
4837,bmw,325,i,2006,Sedan,Front,2497,6,in-line,Gasoline,Manual,Rear,19,Large,1,0,220,7.0,160,4,4
4983,bmw,325,i Ci Coupe,2006,Coupe,Front,2494,6,in-line,Gasoline,Manual,Rear,19,Large,1,0,220,7.0,160,4,4
5579,bmw,325,i Steptronic,2006,Sedan,Front,2497,6,in-line,Gasoline,Manual,Rear,19,Large,1,0,220,7.0,160,4,4
5326,bmw,325,i Touring,2006,Station Wagon,Front,2494,6,in-line,Gasoline - Premium,Manual,Rear,19,Large,1,0,220,7.0,160,4,4
53061,bmw,325,i Touring Automatic,2006,Station Wagon,Front,2494,6,in-line,Gasoline - Premium,Automatic,Rear,19,Large,1,1,220,7.0,160,4,4
5127,bmw,325,xi,2006,Sedan,Front,2999,6,in-line,Gasoline,Manual,4WD,19,Large,1,0,220,7.0,160,4,4
4189,bmw,325,xi Sport Wagon,2006,Station Wagon,Front,2997,6,in-line,Gasoline,Manual,Rear,19,Large,1,0,220,7.0,160,4,4
4998,bmw,325,Xi Sportswagon,2006,Station Wagon,Front,3001,6,in-line,Gasoline,Manual,4WD,19,Very Large,1,0,220,7.0,160,4,4
4996,bmw,325,xi Touring,2006,Station Wagon,Front,2492,6,in-line,Gasoline - Premium,Manual,4WD,19,Large,1,0,220,7.0,160,4,4
53062,bmw,325,xi Touring Automatic,2006,Station Wagon,Front,2492,6,in-line,Gasoline - Premium,Automatic,4WD,19,Large,1,1,220,7.0,160,4,4
5562,bmw,330,Cd,2006,Coupe,Front,2993,6,in-line,Diesel,Manual,Rear,19,Large,1,0,220,7.0,160,4,4
4375,bmw,330,Cd Cabriolet,2006,Convertible,Front,2993,6,in-line,Diesel,Manual,Rear,19,Large,1,0,220,7.0,160,4,4
5086,bmw,330,Ci Cabriolet,2006,Convertible,Front,2979,6,in-line,Gasoline - Premium,Manual,Rear,19,Large,1,0,220,7.0,160,4,4
4935,bmw,330,Ci Convertible,2006,Convertible,Front,2979,6,in-line,Gasoline,Manual,Rear,19,Large,1,0,220,7.0,160,4,4
5148,bmw,330,CI Convertible Automatic,2006,Convertible,Front,2979,6,in-line,Gasoline,Automatic,Rear,19,Large,1,1,220,7.0,160,4,4
4625,bmw,330,Ci Coupe,2006,Coupe,Front,2979,6,in-line,Gasoline,Manual,Rear,19,Large,1,0,220,7.0,160,4,4
4235,bmw,330,Cic Convertible,2006,Convertible,Front,2983,6,in-line,Gasoline,Manual,Rear,19,Large,1,0,220,7.0,160,4,4
4607,bmw,330,d Touring,2006,Station Wagon,Front,2993,6,in-line,Diesel,Manual,Rear,19,Large,1,0,220,7.0,160,4,4
5344,bmw,330,i,2006,Sedan,Front,2999,6,in-line,Gasoline - Premium,Manual,Rear,19,Large,1,0,220,7.0,160,4,4
4953,bmw,330,i Steptronic,2006,Sedan,Front,2996,6,in-line,Gasoline,Manual,Rear,19,Large,1,0,220,7.0,160,4,4
4679,bmw,330,i Touring,2006,Station Wagon,Front,2979,6,in-line,Gasoline - Premium,Manual,Rear,19,Large,1,0,220,7.0,160,4,4
4617,bmw,330,xd Touring,2006,Station Wagon,Front,2993,6,in-line,Diesel,Manual,4WD,19,Large,1,0,220,7.0,160,4,4
4322,bmw,330,xi,2006,Sedan,Front,2979,6,in-line,Gasoline,Manual,4WD,19,Large,1,0,220,7.0,160,4,4
5622,bmw,330,xi Touring,2006,Station Wagon,Front,2979,6,in-line,Gasoline - Premium,Manual,4WD,19,Large,1,0,220,7.0,160,4,4
4400,bmw,335,i Coupe,2006,Coupe,Front,2978,6,in-line,Gasoline - Premium,Manual,Rear,19,Large,1,0,220,7.0,160,4,4
53125,bmw,335,i Coupe Automatic,2006,Coupe,Front,2978,6,in-line,Gasoline - Premium,Automatic,Rear,19,Large,1,1,220,7.0,160,4,4
5397,bmw,523,i,2006,Sedan,Front,2497,6,in-line,Gasoline,Manual,Rear,19,Large,1,0,220,7.0,160,4,4
4238,bmw,523,i Steptronic,2006,Sedan,Front,2497,6,in-line,Gasoline,Manual,Rear,19,Large,1,0,220,7.0,160,4,4
4907,bmw,523,i Touring,2006,Station Wagon,Front,2497,6,in-line,Gasoline - Premium,Manual,Rear,19,Large,1,0,220,7.0,160,4,4
53175,bmw,523,i Touring Automatic,2006,Station Wagon,Front,2497,6,in-line,Gasoline - Premium,Automatic,Rear,19,Large,1,1,220,7.0,160,4,4
5571,bmw,525,d,2006,Sedan,Front,2497,6,in-line,Diesel,Manual,Rear,19,Large,1,0,220,7.0,160,4,4
53183,bmw,525,d Automatic,2006,Sedan,Front,2497,6,in-line,Diesel,Automatic,Rear,19,Large,1,1,220,7.0,160,4,4
5136,bmw,525,i,2006,Sedan,Front,2999,6,in-line,Gasoline,Manual,Rear,19,Large,1,0,220,7.0,160,4,4
4306,bmw,525,i Sedan,2006,Sedan,Front,2999,6,in-line,Gasoline,Automatic,Rear,19,Large,1,1,220,7.0,160,4,4
4700,bmw,525,i Steptronic,2006,Sedan,Front,2494,6,in-line,Gasoline,Automatic,Rear,19,Large,1,1,220,7.0,160,4,4
4667,bmw,525,i Touring,2006,Station Wagon,Front,2497,6,in-line,Gasoline - Premium,Manual,Rear,19,Large,1,0,220,7.0,160,4,4
53184,bmw,525,i Touring Automatic,2006,Station Wagon,Front,2497,6,in-line,Gasoline - Premium,Automatic,Rear,19,Large,1,1,220,7.0,160,4,4
4707,bmw,525,xi,2006,Sedan,Front,2497,6,in-line,Gasoline - Premium,Manual,4WD,19,Large,1,0,220,7.0,160,4,4
53185,bmw,525,xi Automatic,2006,Sedan,Front,2497,6,in-line,Gasoline - Premium,Automatic,4WD,19,Large,1,1,220,7.0,160,4,4
4176,bmw,525,xi Sedan,2006,Sedan,Front,2999,6,in-line,Gasoline,Automatic,Rear,19,Large,1,1,220,7.0,160,4,4
